LIBID,ZIP,POPU_LSA,MASTER,LIBRARIA,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,TOTEXPCO,TOTOPEXP,BKVOL,EBOOK,AUDIO_PH,VIDEO_PH,HRS_OPEN,VISITS,ELMATCIR,TOTPRO,KIDPRO,YAPRO,TOTATTEN,KIDATTEN,YAATTEN,YEAR
KS0103,66032,3262,0,3.7,3.95,203882,15940,264,11926,232012,23024,195760,30812,151751,900,1594,2652,29172,3453,125,76,15,2285,1723,78,2019
KS0088,67045,2373,1,1,2.25,74872,11344,241,48884,135341,9162,141672,22478,459524,561,1973,1950,17059,2077,40,27,3,444,312,29,2019
KS0303,66757,2310,0,3.04,3.24,90617,11957,0,31912,134486,10834,120532,17978,108101,778,1840,2392,52614,609,247,129,17,2828,1615,418,2019
KS0057,66725,3070,0,1,2.18,122480,19091,235,5333,147139,14615,157371,18896,108101,976,1015,2600,9600,966,75,55,0,1479,1004,0,2019
KS0102,66739,2875,0,1.2,1.55,62055,9258,0,0,71313,11702,67160,29253,108101,917,38,2238,6483,173,37,25,8,921,736,109,2019
KS0157,66713,3944,0,1,2.45,135422,14053,230,5680,155385,7600,166995,15321,108101,231,397,2288,5466,669,129,78,2,1801,1668,2,2019
KS0149,66749,5312,0.33,2.33,5.38,224733,16834,132,90629,332328,23660,297485,30951,108101,2324,2251,2934,40556,3096,168,77,28,2068,1256,103,2019
KS0095,66701,7765,1,2,5.1,252330,19741,0,14137,286208,38975,257931,25603,151751,709,818,2600,30120,4165,331,214,48,5512,4622,315,2019
KS0053,66839,8233,2,18.75,21.08,1246412,2342,187,37239,1286180,82238,1201719,86217,153143,3959,12573,14963,141274,7802,3644,2278,394,32914,20435,2968,2019
KS0043,66720,9018,1,1,6.63,494792,23485,247,122870,641394,50843,511040,65273,108101,3991,6233,3224,83996,3928,239,155,23,4717,3697,135,2019
KS0146,67301,12362,4,4,9.68,579386,10427,126,115040,704979,60678,707099,43360,151751,1279,5243,2056,70075,8690,717,339,132,17164,10667,2949,2019
KS0249,67357,9665,0,1,6.78,460075,24517,166,16207,500965,42611,393024,67134,108101,2813,5889,2840,54390,4649,568,208,110,6730,2597,562,2019
KS0054,67337,9366,3,3,11,373515,23694,220,17094,414523,55524,401175,52937,108101,1544,1401,2758,72396,2471,76,23,8,1153,867,39,2019
KS0254,66762,20178,2,9,17.35,889055,43939,0,197803,1130797,69508,1046007,58968,109143,3067,5309,3328,109472,10269,559,230,117,27572,19284,3520,2019
KS0125,67849,196,0,0.33,0.33,10389,5347,233,555,16524,2512,16258,5171,108101,113,584,696,1550,174,31,19,10,195,150,31,2019
KS0061,67837,298,0,0.5,0.5,13333,84,0,0,13417,1171,14327,6323,108101,0,475,1000,2225,272,10,10,0,116,111,5,2019
KS0169,67859,2130,0,0.75,1,47676,1269,0,5524,54469,3098,47398,7665,108101,117,325,1456,2460,395,19,9,0,463,266,0,2019
KS0267,67572,268,0,0.53,0.53,15945,6807,0,0,22752,1397,14186,9531,108101,182,1149,1092,2482,768,120,120,0,956,956,0,2019
KS0096,67844,532,0,0.68,0.74,26724,6963,0,246,33933,3678,34005,7468,108101,213,702,1404,8346,890,46,37,3,563,475,51,2019
KS0284,67876,1124,0,1.5,1.5,68917,11016,0,3113,83046,6370,80493,25626,108101,397,2729,1508,6138,697,51,43,4,478,366,13,2019
KS0213,67552,522,0,0.48,0.48,18068,6882,0,151,25101,4973,23711,16149,108101,184,881,988,1135,182,5,5,0,58,58,0,2019
KS0216,67865,684,0,0.98,0.98,23100,6274,0,23187,52561,19115,46121,10857,108101,49,394,1352,2005,122,43,35,8,325,285,40,2019
KS0029,67834,783,0,1.85,3.2,77672,15295,0,2363,95330,10512,95331,22704,108101,647,1639,2080,29085,255,126,126,0,973,973,0,2019
KS0263,67127,627,0,0.75,0.95,41600,1659,0,0,43259,2792,40663,8834,108101,144,156,1560,700,788,17,12,4,69,59,6,2019
KS0154,67854,822,0,1.13,1.26,72850,6727,214,0,79791,4400,55407,8128,108101,169,304,1820,15600,148,56,55,1,116,94,6,2019
KS0009,67831,779,0,1.75,1.75,23332,11412,165,83741,118650,4342,170906,17220,108101,319,1300,2175,9730,497,84,78,4,1411,1371,25,2019
KS0218,67867,1541,0,0.88,1.36,59212,433,227,5291,65163,6105,63464,15023,108101,281,1188,1152,8718,791,152,136,0,2553,2311,0,2019
KS0255,67869,1446,0,1.8,2.18,112094,11620,253,2275,126242,15417,121765,19539,108101,230,968,1846,9383,608,74,64,6,964,743,123,2019
KS0074,67870,1599,0,1.13,1.24,105868,1112,381,8553,115914,10586,106038,18635,108101,384,1080,1872,16395,432,199,141,8,2367,1947,31,2019
KS0048,67835,2211,0,2.38,4.31,201380,1274,151,14470,217275,26110,212093,29321,151776,2000,3000,3692,115000,5368,225,173,17,15165,13275,115,2019
KS0123,67878,2607,1,3,3.4,218143,1402,207,8542,228294,11836,241180,14647,108101,953,1288,2184,28912,2320,560,422,89,9486,7697,1521,2019
KS0055,67029,1121,0.88,1.13,1.13,98010,977,0,500,99487,4250,79377,12897,108101,25,50,2340,3102,1401,30,28,0,210,198,0,2019
KS0212,67864,1565,0,2.35,2.35,102744,14043,143,13454,130384,15366,110012,27250,108101,666,2667,2106,14615,410,53,34,7,1136,877,119,2019
KS0128,67877,1950,0,1,2.3,225818,1213,0,3736,230767,11064,174952,23979,108101,632,449,2106,15889,707,65,55,0,1511,1425,0,2019
KS0118,67879,1227,0,0.9,2.15,99500,1006,224,4880,105610,10505,94578,13976,108101,1124,1809,1162,8164,509,129,110,13,1407,774,477,2019
KS0165,67547,1376,0,2.05,2.05,112501,25104,3124,10540,151269,11343,149148,25748,108101,995,2186,2184,12063,433,196,101,51,3490,1474,981,2019
KS0227,67560,1338,0,2,2.05,146133,14221,0,3515,163869,16457,140927,18707,108101,650,1299,1898,10865,875,73,59,0,2595,1503,0,2019
KS0286,67855,1987,0,1.25,4.93,312935,2191,8292,8267,331685,20781,272896,26505,108101,982,2312,2678,47275,1355,164,143,0,4299,3438,0,2019
KS0170,67839,1560,0,1.6,1.6,77917,1094,132,9434,88577,4784,78807,19828,108101,606,2146,2392,21035,1274,179,110,47,3181,2870,148,2019
KS0317,67861,2105,0,1.25,1.25,64618,1855,0,4170,70643,9646,70498,18220,108101,304,462,2262,8883,308,78,62,9,954,902,25,2019
KS0222,67950,2667,0,4.75,4.75,192000,780,231,10200,203211,7307,167311,45024,108101,1279,2946,3491,61215,1047,191,153,25,2846,2403,227,2019
KS0162,67860,3943,0,2,3.35,316118,2978,0,6590,325686,16841,293662,30020,151751,2830,5678,2340,15860,2994,82,41,20,1996,1694,71,2019
KS0288,67951,5559,2,4,4.5,356453,2748,281,39729,399211,35860,393379,38210,108101,3615,5371,2709,203473,5467,181,123,0,5507,5021,0,2019
KS0274,67871,4897,0,2.38,3.91,212000,2063,0,15909,229972,23324,205771,47029,108101,2804,1137,2236,34672,4051,304,238,38,29338,28838,63,2019
KS0115,67880,7336,0,6,6.5,514927,2843,0,21291,539061,43265,504625,63825,108101,4331,4713,2268,35399,1251,338,228,49,5687,4714,542,2019
KS0178,67901,19495,1,8,12.75,588993,27478,189,88342,705002,44350,683458,57295,108101,2382,3737,3068,106065,5195,373,235,64,6966,4133,1432,2019
KS0070,67801,27329,4,7,22.38,1417116,35395,98,345000,1797609,101127,1272916,69137,152042,5817,8947,2836,142598,17583,169,131,9,4415,3542,185,2019
KS0092,67846,36611,1,1,13.5,910229,10782,221,76784,998016,121778,1017559,97128,108101,4184,14261,3627,122421,3689,681,408,118,23195,20849,1175,2019
KS0301,66544,102,0,0,0,2212,3351,0,0,5563,3694,5432,4965,108101,92,802,624,1182,0,7,7,0,552,552,0,2019
KS0022,66408,373,0,0.6,0.6,24542,12552,0,862,37956,6423,33242,9840,108101,507,1228,1040,1911,122,12,8,0,80,70,0,2019
KS0276,67757,213,0,0,0,3940,3060,0,7825,14825,1064,12686,2692,151751,40,105,312,636,283,29,11,5,397,183,48,2019
KS0323,66712,1434,0,0.85,0.85,32735,9282,0,0,42017,6394,41125,9078,108101,118,1578,1768,21601,364,17,14,3,227,221,6,2019
KS0326,67050,900,0,0.33,0.33,30600,256,0,0,30856,8097,24318,5712,108101,83,95,676,3216,828,24,20,4,403,340,63,2019
KS0333,67133,3965,0,1,1.78,131595,12010,0,0,143605,5547,134398,11324,108101,309,954,2288,5095,1312,120,81,13,4713,3477,251,2019
KS0334,66095,397,0,0.8,1.15,25162,17077,211,1700,44150,5480,41891,14379,108101,69,1775,1664,7562,149,228,152,68,880,697,118,2019
KS0342,66531,954,0,0.48,0.63,28227,4937,288,1392,34844,4422,25346,3583,108101,103,441,1248,5244,74,99,70,16,1368,980,118,2019
KS8010,66406,189,0,0,0,1670,1404,0,400,3474,0,1920,9242,108101,30,91,468,624,0,0,0,0,0,0,0,2019
KS8011,66076,821,0,0.9,1.6,41733,17222,0,6276,65231,6954,63781,6950,108101,4,1549,2080,6760,469,233,226,4,4140,4060,40,2019
KS8001,66940,629,0,0.6,0.6,27700,5933,0,0,33633,4029,21823,4450,151751,180,300,1248,698,51,20,19,0,44,19,0,2019
KS8002,66436,3248,0,2.75,2.95,124778,22689,92,24000,171559,16564,168850,23581,108101,689,2211,2615,28900,1138,203,164,25,2320,1909,209,2019
KS8003,67649,184,0,0.25,0.25,6938,6036,0,1496,14470,2965,10948,2626,151751,0,613,520,686,47,7,6,0,120,85,0,2019
KS8004,67219,7730,0,1.25,4.25,251406,24680,0,6700,282786,27487,276086,28620,151751,515,2496,2652,28600,6420,54,42,5,736,531,42,2019
KS8006,67001,1800,0,0.63,0.76,34548,6739,0,6020,47307,5341,44528,19167,108101,56,951,752,2522,771,82,53,15,1594,1117,141,2019
KS8007,66054,844,0,0.88,1.17,23476,17601,0,2225,43302,6328,49630,3322,108101,18,529,1872,5154,501,63,39,24,891,692,199,2019
KS8008,66043,11964,1,2,3.7,321999,4831,269,18068,345167,37651,308438,16947,151751,583,3511,3380,47907,2566,252,215,2,3299,2906,9,2019
KS8009,67352,302,0,0.3,0.3,19775,6358,0,445,26578,150,14261,3144,108101,73,335,624,1085,168,2,1,1,68,34,34,2019
KS0345,66039,387,0,0.43,0.43,12192,7226,0,205,19623,1953,17723,2461,108101,10,648,832,1885,147,57,36,16,189,149,22,2019
